  1.84	  -0.88	   9.95	 14.25	  33.15	  21.90
  1.23	  -0.88	   9.95	 13.50	  33.90	  22.35
  1.23	  -0.88	   9.95	 18.00	  31.20	  23.40
  0.77	  -1.18	  10.41	 23.25	  31.95	  20.85
  0.77	  -1.18	  10.41	 27.45	  25.50	  19.95
  0.01	  -1.65	   9.95	 30.45	  20.55	  21.75
  0.01	  -1.65	   9.95	 33.45	  18.75	  19.50
 -0.91	  -1.34	   9.80	 34.80	  11.40	  19.80
 -0.91	  -1.34	   9.80	 37.80	   7.95	  22.35
 -1.22	  -0.73	   9.96	 35.85	   5.40	  17.55
 -1.22	  -0.73	   9.96	 36.45	   3.75	  19.50
 -1.38	  -0.73	   9.81	 38.10	  -1.65	  20.10
 -1.38	  -0.73	   9.81	 37.95	  -1.05	  17.70
 -1.07	   0.19	   9.96	 37.20	  -7.80	  17.40
 -1.07	   0.19	   9.96	 36.75	 -12.75	  14.70
 -0.92	  -0.42	   9.96	 34.05	 -13.95	  15.30
 -0.92	  -0.42	   9.96	 31.65	 -16.50	  13.95
 -1.22	  -0.42	  10.57	 30.60	 -21.90	  12.75
 -1.22	  -0.42	  10.57	 27.75	 -23.40	  13.80
 -1.53	  -0.42	   9.96	 21.75	 -28.95	  14.85
 -1.53	  -0.42	   9.96	 18.00	 -30.45	  14.55
 -1.38	  -0.57	  10.11	 15.45	 -32.70	  12.30
 -1.38	  -0.57	  10.11	 12.00	 -31.95	  11.55
 -1.38	  -0.42	   9.81	  4.80	 -33.00	  10.65
 -1.38	  -0.42	   9.81	  2.40	 -32.40	  12.30
 -1.84	  -0.11	   9.65	  1.35	 -30.75	  12.15
 -1.84	  -0.11	   9.65	 -3.90	 -29.70	  11.55
 -1.38	   0.04	  10.42	 -3.45	 -28.95	  12.30
 -1.38	   0.04	  10.42	-14.25	 -25.20	  14.85
 -0.92	   0.65	   9.96	-20.85	 -15.75	  15.45
 -0.92	   0.65	   9.96	-21.90	 -13.05	  14.40
 -1.07	  -0.88	  10.11	-22.35	 -15.30	   9.90
 -1.07	  -0.88	  10.11	-27.30	   4.95	  16.80
 -0.15	   0.34	   9.49	-25.95	  15.30	  18.75
 -0.15	   0.34	   9.49	-17.70	  21.90	  21.90
  0.61	  -0.57	  10.26	-11.85	  30.75	  21.00
  0.61	  -0.57	  10.26	 -4.35	  33.30	  27.30
  0.16	  -2.10	  10.11	  3.60	  33.75	  28.50
  0.16	  -2.10	  10.11	  6.75	  33.90	  28.65
  0.31	  -2.26	   9.65	 13.65	  30.00	  28.05
  0.31	  -2.26	   9.65	 14.85	  33.00	  26.25
 -0.31	  -0.11	  10.11	 25.50	  30.15	  19.35
 -0.31	  -0.11	  10.11	 36.60	  14.40	  14.85
  0.45	   0.96	   9.95	 40.20	  -2.25	  12.45
  0.45	   0.96	   9.95	 36.75	 -12.00	  13.20
  0.46	   0.96	   9.80	 30.45	 -20.55	  14.70
  0.46	   0.96	   9.80	 27.00	 -23.40	  16.05
 -0.46	   0.81	   9.95	 25.05	 -25.65	  16.35
 -0.46	   0.81	   9.95	 23.25	 -27.45	  14.85
  0.15	   0.35	  10.11	 15.75	 -30.90	  13.50
  0.15	   0.35	  10.11	 11.55	 -33.75	  11.40
 -0.00	  -0.11	   9.95	 11.25	 -31.95	  12.30
 -0.00	  -0.11	   9.95	 -0.90	 -28.65	  14.85
 -0.46	   0.35	  10.11	 -4.65	 -28.95	  14.25
 -0.46	   0.35	  10.11	 -2.85	 -29.25	  13.65
