  0.45	   0.96	  10.10	-43.95	 -23.55	   7.35
  0.45	   0.96	  10.10	-45.60	 -22.20	   6.45
  0.45	   1.11	   9.95	-46.50	 -21.30	   5.55
  0.45	   1.11	   9.95	-49.05	 -22.05	   6.15
  0.61	   0.65	   9.95	-50.85	 -19.95	   6.45
  0.61	   0.65	   9.95	-52.50	 -19.80	   5.85
  0.61	   0.65	   9.95	-53.40	 -19.95	   7.95
  0.61	   0.65	   9.95	-55.50	 -18.30	   4.80
  0.76	   0.35	  10.10	-55.20	 -18.15	   6.75
  0.76	   0.35	  10.10	-57.75	 -17.25	   6.60
  0.91	   0.80	   9.95	-59.70	 -15.90	   7.50
  0.91	   0.80	   9.95	-60.60	 -15.30	   8.10
  0.61	   0.50	  10.10	-63.45	 -12.90	   5.70
  0.61	   0.50	  10.10	-62.70	  -9.90	   7.50
  0.76	   0.50	   9.95	-63.90	  -7.95	   7.95
  0.76	   0.50	   9.95	-65.10	  -8.25	   6.90
  0.61	   0.65	  10.10	-66.00	  -5.70	   5.25
  0.61	   0.65	  10.10	-67.05	  -5.55	   6.60
  0.61	   0.35	   9.95	-67.05	  -2.55	   8.40
  0.61	   0.35	   9.95	-67.95	  -0.90	   7.95
  0.76	   0.35	   9.95	-69.30	   3.75	   9.90
  0.76	   0.35	   9.95	-68.70	   7.65	   8.70
  0.92	   0.04	  10.10	-68.70	  11.40	   8.25
  0.92	   0.04	  10.10	-69.30	  14.55	   9.90
  1.07	  -0.42	   9.95	-67.95	  17.40	  12.00
  1.07	  -0.42	   9.95	-66.45	  20.40	  12.00
  0.46	  -1.49	   9.95	-65.85	  21.75	  10.65
  0.46	  -1.49	   9.95	-65.55	  24.00	  10.35
 -0.15	  -1.03	  10.11	-66.00	  25.65	   9.75
 -0.15	  -1.03	  10.11	-63.90	  27.45	  11.25
  0.62	  -0.88	  10.26	-60.30	  28.80	  10.65
  0.62	  -0.88	  10.26	-58.05	  30.75	  12.15
  0.31	  -1.03	   9.80	-56.55	  33.75	  12.45
  0.31	  -1.03	   9.80	-56.25	  33.75	  10.65
  0.31	  -0.11	  10.57	-54.45	  36.15	  10.80
  0.31	  -0.11	  10.57	-53.40	  34.95	  12.00
  0.16	  -1.19	   9.95	-52.05	  34.80	  11.10
  0.16	  -1.19	   9.95	-50.40	  35.70	  10.80
  0.16	  -1.34	  10.11	-49.65	  36.90	  11.55
  0.16	  -1.34	  10.11	-47.85	  36.90	  12.30
  0.16	  -2.41	  10.26	-44.25	  36.00	  15.15
  0.16	  -2.41	  10.26	-40.50	  37.80	  11.85
 -0.31	   0.04	   9.95	-36.60	  36.90	  11.25
 -0.31	   0.04	   9.95	-34.20	  36.30	  11.85
 -0.46	  -1.19	   9.80	-31.20	  37.05	   9.90
 -0.46	  -1.19	   9.80	-26.25	  33.90	  11.55
 -1.07	  -0.73	  10.11	-21.30	  30.15	  10.05
 -1.07	  -0.73	  10.11	-16.20	  26.40	  10.80
 -1.07	  -0.57	   9.96	-13.20	  21.90	   7.95
 -1.07	  -0.57	   9.96	 -9.60	  18.00	   6.60
  0.15	   0.04	  10.11	 -7.95	  15.15	   4.95
  0.15	   0.04	  10.11	 -6.75	   9.90	   4.50
 -0.31	   0.04	   9.80	 -7.80	   5.25	   2.55
 -0.31	   0.04	   9.80	 -9.00	  -2.40	   1.95
 -0.00	   0.65	  10.26	 -9.60	  -5.25	   2.55
 -0.00	   0.65	  10.26	-12.90	 -10.05	   3.60
 -0.92	   0.19	  10.11	-13.35	 -12.75	   4.35
 -0.92	   0.19	  10.11	-15.75	 -13.65	   4.50
 -0.92	   0.80	   9.65	-15.75	 -15.15	   2.70
 -0.92	   0.80	   9.65	-19.35	 -19.05	   3.60
 -1.53	   0.50	   9.81	-22.35	 -19.50	   5.10
 -1.53	   0.50	   9.81	-25.95	 -21.30	   4.35
 -1.23	   0.50	  10.11	-27.15	 -21.75	   4.35
 -1.23	   0.50	  10.11	-29.85	 -21.45	   5.25
 -1.84	   0.50	   9.96	-31.35	 -23.40	   4.20
 -1.84	   0.50	   9.96	-32.85	 -21.90	   4.50
 -0.16	   2.03	   9.65	-33.30	 -20.70	   9.75
 -0.16	   2.03	   9.65	-34.80	 -19.95	   7.20
  0.61	   1.72	   9.95	-40.20	 -21.75	   7.65
  0.61	   1.72	   9.95	-43.20	 -22.50	   8.10
  1.07	   1.11	   9.80	-49.50	 -21.75	   5.85
  1.07	   1.11	   9.80	-54.30	 -18.75	   5.10
  1.53	   0.81	   9.95	-55.80	 -17.55	   6.15
  1.53	   0.81	   9.95	-60.15	 -14.40	   7.95
  1.22	   0.96	   9.80	-65.40	  -9.15	   8.70
  1.22	   0.96	   9.80	-68.10	  -3.75	   8.85
  1.38	   0.19	  10.10	-71.25	   3.90	   9.00
  1.38	   0.19	  10.10	-66.00	  11.40	  11.55
  1.38	  -0.88	   9.79	-64.35	  16.80	  11.40
  1.38	  -0.88	   9.79	-63.30	  21.75	  11.85
  0.31	  -0.88	   9.65	-61.80	  27.30	  13.65
  0.31	  -0.88	   9.65	-59.40	  30.15	  10.05
  1.23	  -1.49	   9.64	-54.90	  33.15	  13.80
  1.23	  -1.49	   9.64	-51.15	  34.95	  12.30
 -0.76	  -1.49	   9.50	-46.35	  38.40	  13.05
 -0.76	  -1.49	   9.50	-39.60	  37.95	  11.25
  0.31	  -1.49	  10.87	-39.75	  36.00	  11.85
  0.31	  -1.49	  10.87	-36.00	  36.00	  12.15
 -1.06	  -1.95	   9.19	-32.40	  36.00	  12.45
 -1.06	  -1.95	   9.19	-27.00	  33.90	   8.25
 -0.16	   0.81	   9.80	-20.40	  34.50	   5.55
 -0.16	   0.81	   9.80	-13.20	  29.70	   3.45
  0.30	   2.03	  10.26	 -9.00	  23.40	   1.20
  0.30	   2.03	  10.26	 -5.85	  16.50	  -0.60
  1.52	   2.03	  10.10	 -5.40	  10.20	  -0.45
  1.52	   2.03	  10.10	 -4.35	   2.25	   0.30
  1.07	  -0.11	   9.80	 -9.00	  -6.15	   0.45
  1.07	  -0.11	   9.80	-14.10	 -15.00	   1.35
 -0.93	   1.26	   9.65	-21.15	 -16.05	   5.85
 -0.93	   1.26	   9.65	-22.80	 -20.70	   6.75
 -0.62	   1.26	   9.96	-25.95	 -20.25	   8.10
 -0.62	   1.26	   9.96	-33.30	 -23.70	   4.50
 -0.92	   0.65	  10.57	-39.30	 -25.95	   1.65
 -0.92	   0.65	  10.57	-51.75	 -24.30	   2.85
 -0.01	   1.11	   9.80	-58.05	 -17.55	   4.05
 -0.01	   1.11	   9.80	-59.70	 -15.45	   4.50
  0.30	   2.03	  10.11	-61.80	 -10.50	   7.65
  0.30	   2.03	  10.11	-65.40	  -8.70	   8.70
  0.76	   1.42	   9.49	-66.30	  -5.25	   8.85
  0.76	   1.42	   9.49	-65.70	  -4.65	   9.75
  2.44	   1.72	   9.64	-64.20	  -3.45	  13.05
  2.44	   1.72	   9.64	-65.10	   5.55	  16.20
  3.22	  -0.12	   8.87	-65.85	   6.75	  15.90
  3.22	  -0.12	   8.87	-64.95	   9.90	  19.35
  1.68	   0.34	   9.79	-65.85	  13.50	  16.65
  1.68	   0.34	   9.79	-63.45	  18.15	  16.80
  2.46	  -1.95	   9.79	-62.40	  22.65	  15.60
  2.46	  -1.95	   9.79	-58.05	  27.75	  15.90
  1.99	  -1.03	   9.79	-55.65	  31.65	  14.85
  1.99	  -1.03	   9.79	-53.10	  35.70	  11.25
  0.92	  -1.49	  10.25	-49.05	  35.55	  11.85
  0.92	  -1.49	  10.25	-46.95	  35.55	  13.20
 -0.30	  -1.34	   9.80	-45.60	  37.65	  11.55
 -0.30	  -1.34	   9.80	-42.45	  36.75	  12.45
 -1.07	  -0.73	  10.41	-40.05	  38.40	  13.05
 -1.07	  -0.73	  10.41	-37.20	  34.50	  15.15
 -0.91	  -3.48	   9.65	-35.10	  34.95	  14.25
 -0.91	  -3.48	   9.65	-31.65	  33.75	  14.40
 -1.07	  -1.80	   9.80	-28.65	  34.05	  13.95
 -1.07	  -1.80	   9.80	-24.00	  33.90	  13.05
 -1.38	  -0.57	   9.96	-22.80	  32.40	  11.55
 -1.38	  -0.57	   9.96	-21.00	  31.65	  10.05
 -0.92	   0.04	  10.11	-18.90	  32.25	   8.40
 -0.92	   0.04	  10.11	-17.25	  28.65	   7.95
 -0.92	   0.50	  10.11	-14.70	  25.65	   6.00
 -0.92	   0.50	  10.11	-10.95	  24.90	   6.00
 -0.61	   0.65	   9.96	-10.20	  19.20	   5.25
 -0.61	   0.65	   9.96	 -8.55	  14.25	   4.80
  0.91	   0.81	  10.10	 -5.10	   7.50	   0.60
  0.91	   0.81	  10.10	 -5.40	   0.45	  -1.20
  0.31	   0.19	  10.11	 -7.20	  -7.20	  -1.20
  0.31	   0.19	  10.11	-10.05	 -13.50	  -1.35
  0.92	   0.35	  10.10	-13.35	 -16.80	  -2.10
  0.92	   0.35	  10.10	-15.00	 -17.40	  -1.95
  1.22	   0.35	  10.10	-15.75	 -18.15	  -1.65
  1.22	   0.35	  10.10	-17.40	 -21.75	   0.00
  0.61	   0.50	   9.95	-20.10	 -22.50	  -0.60
