 -2.45	   0.19	   9.66	-36.60	 -27.45	   4.50
 -2.45	   0.19	   9.66	-45.60	 -31.20	   0.90
 -1.68	  -0.57	   9.81	-56.70	 -28.95	   0.15
 -1.68	  -0.57	   9.81	-66.30	 -20.25	   4.05
 -0.92	   0.96	   9.80	-73.95	 -10.20	   4.20
 -0.92	   0.96	   9.80	-74.10	   3.30	   6.90
  0.76	   0.19	   9.95	-74.25	  18.90	  11.25
  0.76	   0.19	   9.95	-68.25	  26.40	  12.75
  0.92	  -0.42	   9.95	-62.85	  30.75	  13.20
  0.92	  -0.42	   9.95	-57.00	  38.55	  12.90
  1.07	  -0.57	   9.95	-49.50	  39.30	  12.45
  1.07	  -0.57	   9.95	-45.90	  40.65	  11.25
 -0.15	  -0.73	   9.80	-39.60	  38.40	  12.30
 -0.15	  -0.73	   9.80	-38.25	  38.55	  13.20
 -0.15	  -1.19	   9.95	-30.45	  36.30	  11.10
 -0.15	  -1.19	   9.95	-30.30	  36.90	  10.05
  0.00	  -0.88	  10.11	-25.05	  35.40	   9.75
  0.00	  -0.88	  10.11	-21.75	  31.65	   8.25
  0.00	  -0.57	  10.11	-17.40	  30.00	   9.15
  0.00	  -0.57	  10.11	-15.60	  25.80	   6.90
 -0.15	  -0.73	  10.11	-11.85	  20.55	   4.80
 -0.15	  -0.73	  10.11	 -9.60	  14.55	   6.15
 -0.15	   0.35	  10.11	 -8.70	  12.45	   4.95
 -0.15	   0.35	  10.11	 -8.25	   3.90	   6.00
 -0.15	   0.04	  10.26	 -7.05	  -2.25	   3.30
 -0.15	   0.04	  10.26	 -9.45	 -14.70	  -1.95
  1.53	   0.04	   9.95	-12.75	 -21.45	  -3.00
  1.53	   0.04	   9.95	-19.50	 -24.90	  -0.15
  0.15	   0.19	   9.95	-24.30	 -25.95	  -0.15
  0.15	   0.19	   9.95	-29.25	 -28.20	   2.40
 -0.16	   0.50	   9.80	-35.40	 -28.80	   4.05
 -0.16	   0.50	   9.80	-43.20	 -30.30	   2.10
 -0.00	   0.35	   9.95	-48.30	 -28.80	   2.10
 -0.00	   0.35	   9.95	-53.70	 -27.15	   4.50
  0.61	   0.80	   9.95	-58.80	 -21.00	   7.65
  0.61	   0.80	   9.95	-66.00	 -15.90	   8.70
  0.30	   0.35	  10.26	-71.55	  -6.75	   6.15
  0.30	   0.35	  10.26	-75.75	   3.45	   7.50
  0.61	   0.50	   9.95	-76.35	  10.05	   9.60
  0.61	   0.50	   9.95	-75.75	  17.70	  10.50
  0.46	  -0.11	   9.95	-70.80	  24.30	  10.65
  0.46	  -0.11	   9.95	-65.70	  32.40	  12.00
  0.46	  -0.88	   9.95	-59.70	  33.90	  13.50
  0.46	  -0.88	   9.95	-53.25	  35.55	  15.15
  0.77	  -1.34	   9.95	-49.05	  38.55	  15.45
  0.77	  -1.34	   9.95	-41.25	  37.80	  15.90
 -0.15	  -2.11	   9.34	-29.25	  34.65	  13.80
 -0.15	  -2.11	   9.34	-22.80	  30.90	  11.25
  0.32	  -2.41	   9.65	-12.45	  18.90	   7.20
  0.32	  -2.41	   9.65	 -8.55	   3.30	   5.10
 -1.22	  -1.34	  10.11	-10.50	   6.15	   6.75
 -1.22	  -1.34	  10.11	 -7.80	  -2.55	   1.35
 -1.07	  -0.11	   9.96	-10.95	 -10.95	   2.70
 -1.07	  -0.11	   9.96	-12.90	 -15.00	   0.00
