  0.76	   0.35	   9.95	 23.85	   1.80	  16.65
  0.76	   0.35	   9.95	 22.80	   2.40	  15.60
  0.00	  -0.42	   9.19	 21.30	   0.15	  19.35
  0.00	  -0.42	   9.19	 20.55	   0.90	  18.60
 -0.00	   0.35	  10.26	 18.75	  -4.65	  16.05
 -0.00	   0.35	  10.26	 18.30	  -5.70	  15.60
 -0.31	   0.65	  10.26	 15.60	 -10.50	  14.70
 -0.31	   0.65	  10.26	 14.85	 -10.80	  14.40
  0.46	  -0.88	   9.95	 11.10	 -13.80	  13.65
  0.46	  -0.88	   9.95	  6.30	 -14.55	  14.40
  1.07	  -0.11	  10.41	  3.15	 -17.40	  12.75
  1.07	  -0.11	  10.41	 -1.65	 -16.65	  12.00
  0.77	  -1.19	   9.95	 -5.55	 -17.55	  11.40
  0.77	  -1.19	   9.95	 -6.75	 -15.90	  13.80
  1.07	  -1.03	   9.95	-10.05	 -16.80	  13.20
  1.07	  -1.03	   9.95	-15.15	 -16.05	  13.20
  1.38	  -1.65	   9.64	-18.90	 -13.05	  13.20
  1.38	  -1.65	   9.64	-22.35	 -10.50	  16.65
  1.84	  -1.19	  10.10	-26.55	  -8.40	  16.35
  1.84	  -1.19	  10.10	-28.50	  -4.95	  17.85
  1.54	  -1.19	   9.80	-30.90	  -0.75	  18.45
  1.54	  -1.19	   9.80	-34.65	   1.05	  21.75
  1.39	  -2.57	   7.96	-34.65	   4.80	  19.95
  1.39	  -2.57	   7.96	-34.80	   4.95	  21.15
  1.69	  -1.19	   9.49	-32.55	  10.20	  25.65
  1.69	  -1.19	   9.49	-34.80	  10.95	  25.65
  1.24	  -4.25	   9.49	-33.90	  12.30	  25.80
  1.24	  -4.25	   9.49	-31.05	  14.40	  28.65
  3.22	  -1.19	   9.33	-29.25	  18.90	  30.15
  3.22	  -1.19	   9.33	-28.80	  24.45	  33.45
  3.98	   0.04	   9.32	-27.00	  28.95	  34.95
  3.98	   0.04	   9.32	-25.05	  31.20	  34.20
  5.05	   0.49	   8.86	-24.30	  33.45	  32.40
  5.05	   0.49	   8.86	-23.25	  35.40	  33.75
  3.68	  -0.58	   8.87	-23.40	  36.30	  34.05
  3.68	  -0.58	   8.87	-19.80	  38.40	  33.45
  4.76	  -2.57	   8.86	-17.10	  39.00	  34.05
  4.76	  -2.57	   8.86	-10.80	  39.00	  36.60
  3.99	  -3.18	   8.25	 -9.30	  38.25	  36.60
  3.99	  -3.18	   8.25	 -4.80	  39.30	  35.55
  4.91	  -3.65	   6.56	 -2.55	  39.00	  34.05
  4.91	  -3.65	   6.56	  1.65	  38.40	  33.45
  6.44	  -2.73	   5.79	  5.70	  41.70	  32.70
  6.44	  -2.73	   5.79	  7.50	  39.45	  30.90
  6.43	  -0.43	   7.02	  7.80	  37.80	  31.05
  6.43	  -0.43	   7.02	  4.95	  41.40	  29.40
  4.91	  -2.26	   8.71	  1.95	  44.70	  31.95
  4.91	  -2.26	   8.71	 -2.10	  43.80	  29.55
  1.53	  -0.88	   9.34	 -0.30	  45.75	  25.50
  1.53	  -0.88	   9.34	  0.30	  46.50	  22.50
 -0.46	  -0.12	   9.34	  1.95	  45.90	  23.10
 -0.46	  -0.12	   9.34	  6.00	  44.70	  21.60
 -0.77	   0.65	   9.34	  9.45	  44.40	  20.55
 -0.77	   0.65	   9.34	 12.60	  43.05	  20.25
 -1.23	   0.80	   9.81	 14.70	  40.20	  20.10
 -1.23	   0.80	   9.81	 18.90	  33.30	  20.70
 -0.77	   1.42	   9.50	 23.40	  28.05	  20.25
 -0.77	   1.42	   9.50	 24.75	  22.20	  19.80
 -0.62	   1.87	   9.04	 20.55	  19.95	  22.65
 -0.62	   1.87	   9.04	 24.30	  13.65	  20.55
  0.61	   1.42	   9.49	 23.40	   9.75	  19.20
  0.61	   1.42	   9.49	 23.25	   4.95	  17.85
  0.60	   2.18	   9.34	 23.10	   2.25	  19.95
  0.60	   2.18	   9.34	 21.00	   0.90	  20.10
  1.68	   1.57	   9.34	 20.25	  -1.65	  18.30
  1.68	   1.57	   9.34	 15.15	  -5.25	  17.40
  0.45	   1.57	   9.34	 14.10	  -6.30	  20.70
  0.45	   1.57	   9.34	 10.05	 -13.05	  18.00
  0.77	  -1.34	   9.65	 -0.00	 -18.75	  12.15
  0.77	  -1.34	   9.65	 -7.50	 -18.15	  11.25
  1.23	  -0.88	   9.79	-10.05	 -14.25	  15.90
  1.23	  -0.88	   9.79	-18.60	 -13.80	  15.90
  1.07	   1.42	   9.95	-23.85	  -6.75	  20.70
  1.07	   1.42	   9.95	-30.60	  -1.65	  20.85
  0.76	   1.27	  10.72	-33.60	   3.90	  23.10
  0.76	   1.27	  10.72	-35.70	   9.00	  20.25
 -0.31	  -1.33	  12.41	-35.55	  10.65	  23.10
 -0.31	  -1.33	  12.41	-36.00	  12.00	  21.45
  1.23	  -0.42	   9.95	-37.20	  13.50	  22.20
  1.23	  -0.42	   9.95	-36.30	  17.40	  24.90
  0.93	  -2.57	   8.57	-32.40	  21.75	  28.50
  0.93	  -2.57	   8.57	-33.45	  22.80	  29.25
  1.09	  -3.49	   8.88	-33.30	  22.20	  30.45
  1.09	  -3.49	   8.88	-30.30	  23.40	  29.40
  2.46	  -3.33	   9.79	-29.70	  26.25	  31.35
  2.46	  -3.33	   9.79	-28.95	  31.80	  31.35
  0.16	  -2.56	   9.80	-26.55	  36.45	  28.65
  0.16	  -2.56	   9.80	-25.95	  40.80	  28.05
 -1.98	  -2.10	  10.27	-24.00	  43.20	  26.10
 -1.98	  -2.10	  10.27	-21.75	  44.40	  24.15
 -1.68	  -1.18	  10.11	-19.65	  47.25	  24.00
 -1.68	  -1.18	  10.11	-17.70	  47.40	  23.40
 -4.13	  -0.88	  10.12	-10.50	  48.90	  22.35
 -4.13	  -0.88	  10.12	 -2.10	  45.30	  28.05
 -4.44	   0.19	   9.36	  3.45	  43.20	  28.20
 -4.44	   0.19	   9.36	  6.30	  37.05	  31.80
 -3.67	  -0.73	   8.74	  9.30	  32.25	  31.80
 -3.67	  -0.73	   8.74	 13.35	  29.25	  31.80
 -4.29	  -0.27	   9.66	 15.45	  26.40	  30.90
 -4.29	  -0.27	   9.66	 14.85	  24.30	  31.05
 -3.67	  -1.80	   9.20	 16.50	  20.70	  28.65
 -3.67	  -1.80	   9.20	 19.50	  15.90	  27.90
 -2.30	  -0.11	  10.12	 19.80	  11.40	  24.60
 -2.30	  -0.11	  10.12	 18.30	   8.40	  25.35
 -2.15	   0.50	   9.96	 18.60	   6.30	  24.00
 -2.15	   0.50	   9.96	 17.25	   4.95	  25.35
 -2.45	   0.81	  10.58	 15.90	   0.75	  23.25
 -2.45	   0.81	  10.58	 15.90	   0.30	  24.00
 -2.61	   2.33	   9.50	 12.90	  -0.30	  27.00
 -2.61	   2.33	   9.50	 14.70	  -0.15	  26.70
 -2.15	   2.03	   9.50	 13.20	  -0.15	  26.40
 -2.15	   2.03	   9.50	 12.60	  -1.50	  26.55
 -2.30	   0.96	   9.81	 12.15	  -2.25	  25.05
 -2.30	   0.96	   9.81	 13.20	  -1.65	  23.40
 -1.84	   1.57	   9.81	 11.85	  -2.25	  22.20
 -1.84	   1.57	   9.81	 15.00	  -4.65	  24.15
 -1.54	   1.88	   9.81	 11.25	  -4.20	  23.40
 -1.54	   1.88	   9.81	  9.30	  -7.80	  23.25
 -0.46	   0.50	   9.65	  9.00	  -9.15	  20.85
 -0.46	   0.50	   9.65	  6.75	 -12.90	  19.80
 -0.31	   1.42	  10.11	  2.70	 -12.90	  18.30
 -0.31	   1.42	  10.11	 -2.10	 -15.00	  18.00
  0.92	   0.19	  10.10	 -5.85	 -16.05	  16.20
  0.92	   0.19	  10.10	 -7.80	 -17.25	  14.40
  0.31	  -0.88	   9.95	-12.90	 -16.05	  15.45
  0.31	  -0.88	   9.95	-15.00	 -15.90	  14.85
  1.08	  -1.03	   9.80	-17.85	 -15.00	  14.40
  1.08	  -1.03	   9.80	-19.80	 -14.70	  13.50
  0.77	  -0.73	  10.26	-21.30	 -13.20	  14.55
  0.77	  -0.73	  10.26	-25.05	  -9.45	  17.85
  0.46	  -0.42	   9.95	-29.40	  -7.50	  17.70
  0.46	  -0.42	   9.95	-30.60	  -4.95	  17.85
  0.92	  -1.34	  10.41	-33.90	  -1.80	  20.70
  0.92	  -1.34	  10.41	-34.05	   1.65	  20.85
  0.92	  -1.49	   9.64	-35.10	   3.90	  21.60
  0.92	  -1.49	   9.64	-35.85	   6.45	  21.15
  0.92	  -1.34	  10.10	-37.80	   8.40	  21.15
  0.92	  -1.34	  10.10	-38.55	  11.40	  23.40
  0.31	  -1.49	   9.49	-38.25	  15.30	  22.95
  0.31	  -1.49	   9.49	-37.95	  17.25	  25.05
  0.62	  -1.49	   9.80	-36.60	  20.40	  26.40
  0.62	  -1.49	   9.80	-34.05	  19.20	  27.15
  1.08	  -2.41	   9.64	-35.55	  19.20	  26.70
  1.08	  -2.41	   9.64	-35.85	  22.20	  27.15
  1.39	  -2.41	  10.10	-35.40	  22.80	  28.80
  1.39	  -2.41	  10.10	-33.15	  26.25	  29.85
  0.93	  -1.96	   8.88	-31.05	  28.65	  31.95
  0.93	  -1.96	   8.88	-29.40	  31.50	  32.55
  1.54	  -2.26	   9.18	-26.55	  36.15	  31.95
  1.54	  -2.26	   9.18	-23.55	  39.45	  32.40
  0.93	  -1.65	   9.80	-18.15	  41.55	  31.80
  0.93	  -1.65	   9.80	-16.35	  43.80	  31.35
  0.93	  -1.95	   9.80	-14.25	  43.65	  31.20
  0.93	  -1.95	   9.80	-12.60	  42.00	  32.10
  0.62	  -1.49	   9.80	-11.55	  43.80	  30.30
  0.62	  -1.49	   9.80	 -8.55	  45.00	  28.50
 -0.15	  -1.49	   9.80	 -6.00	  45.15	  27.90
 -0.15	  -1.49	   9.80	 -5.55	  44.25	  28.80
 -0.30	  -0.88	   9.95	 -2.10	  47.25	  28.05
 -0.30	  -0.88	   9.95	 -1.05	  45.00	  25.80
 -0.61	  -1.34	   9.80	  0.60	  43.50	  27.30
 -0.61	  -1.34	   9.80	  1.65	  43.65	  26.70
 -0.76	  -1.19	   9.80	  1.80	  45.00	  27.00
 -0.76	  -1.19	   9.80	  3.60	  45.30	  26.55
 -1.07	  -1.03	   9.96	  4.05	  43.05	  25.05
 -1.07	  -1.03	   9.96	  3.60	  42.75	  25.80
 -0.76	  -0.57	   9.80	  4.20	  42.90	  25.65
 -0.76	  -0.57	   9.80	  4.20	  42.45	  25.35
 -0.61	  -1.49	   9.80	  4.05	  43.05	  26.55
 -0.61	  -1.49	   9.80	  1.35	  42.75	  28.05
 -0.92	  -1.18	  10.11	  2.85	  44.25	  26.25
 -0.92	  -1.18	  10.11	  1.65	  42.90	  27.15
 -0.76	  -0.88	   9.96	  0.60	  45.30	  26.55
 -0.76	  -0.88	   9.96	  1.80	  43.80	  26.55
 -0.61	  -0.57	   9.80	  1.65	  43.95	  26.10
 -0.61	  -0.57	   9.80	  0.30	  45.75	  25.80
 -0.46	  -0.57	   9.95	  2.55	  45.00	  25.80
 -0.46	  -0.57	   9.95	  1.05	  45.75	  26.25
 -0.61	  -0.42	  10.11	 -1.20	  44.70	  24.90
 -0.61	  -0.42	  10.11	  1.80	  46.05	  24.00
 -0.46	  -0.42	   9.95	  0.15	  44.70	  27.15
 -0.46	  -0.42	   9.95	 -0.45	  45.45	  25.65
 -0.30	  -0.57	   9.80	 -0.30	  45.30	  26.55
 -0.30	  -0.57	   9.80	 -0.90	  45.15	  26.10
 -0.46	  -0.88	   9.95	  0.15	  46.20	  26.40
 -0.46	  -0.88	   9.95	 -0.45	  45.90	  27.45
 -0.46	  -0.73	   9.95	  0.30	  45.75	  25.50
 -0.46	  -0.73	   9.95	 -1.35	  46.05	  27.30
 -0.46	  -0.73	   9.80	 -0.90	  44.70	  26.70
